"Id","Year","Appendix","Taxon","Class","Order","Family","Genus","Term","Quantity","Unit","Importer","Exporter","Origin","Purpose","Source","Reporter.type","Import.permit.RandomID","Export.permit.RandomID","Origin.permit.RandomID"
"3604297651",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","55487236ec","821bbd99b0"
"6729429551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","b3d367c8d5","821bbd99b0"
"9736620651",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","FR","CH","VN","T","C","E","","1a0871325e","f4f059ab57"
"8266187651",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","FR","CH","VN","T","C","E","","cacbf960df","1e26bd66f1"
"7332309851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","dc68284d4f","1e26bd66f1"
"9367546551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","d4a097dfd5","4d9ed9aef2"
"2717286751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","FR","CH","VN","T","C","E","","9687a9171a","1e26bd66f1"
"1980074751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","FR","CH","VN","T","C","E","","d212574c4d","1e26bd66f1"
"8317844751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","FR","CH","VN","T","C","E","","b2cf2a4447","1e26bd66f1"
"1591564451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","MC","CH","VN","T","C","E","","0ce84b3b21","1e26bd66f1"
"8581237051",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","US","CH","VN","T","C","E","","e0e94b4cde","1e26bd66f1"
"8836771951",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","FR","CH","VN","T","C","E","","3e8c12d950","1e26bd66f1"
"9780135051",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","d031944242","1e26bd66f1"
"1263518751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","6d5c2d7a0d","1e26bd66f1"
"9576387251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","FR","CH","VN","T","C","E","","63de702f4f","1e26bd66f1"
"8365132751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","bb1359132f","1e26bd66f1"
"7490796051",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",5,"Number of specimens","FR","CH","VN","T","C","E","","37c0e28cd3","1e26bd66f1"
"9381587151",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","FR","CH","VN","T","C","E","","9f8dbeae21","1e26bd66f1"
"4990184551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","FR","CH","VN","T","C","E","","2395ef8d18","1e26bd66f1"
"2568834451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","US","CH","VN","T","C","E","","460461ec0b","1e26bd66f1"
"8222186851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","2f83491b0f","8388bf4466"
"3350336351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","d86cfb33e6","5e71f3cf7b"
"9718096551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","d86cfb33e6","1e26bd66f1"
"2210826751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","387fb67fd9","5e71f3cf7b"
"5431238751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","84555af053","8388bf4466"
"7490857551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",20,"Number of specimens","JP","CH","VN","T","C","E","","e535bf036e","4f30fab373"
"3879334851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",8,"Number of specimens","JP","CH","VN","T","C","E","","e535bf036e","5e71f3cf7b"
"1726081251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",26,"Number of specimens","JP","CH","VN","T","C","E","","439ad5516a","5b7a70c822"
"4146624251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",17,"Number of specimens","JP","CH","VN","T","C","E","","439ad5516a","4f30fab373"
"1684405151",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",7,"Number of specimens","JP","CH","VN","T","C","E","","439ad5516a","5e71f3cf7b"
"2321633951",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","dc355f7778","8388bf4466"
"8321502551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","dbd2d98bc4","8388bf4466"
"3880826251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","3c50198619","8388bf4466"
"9562128851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","6227c0ea91","8388bf4466"
"8076691051",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",39,"Number of specimens","JP","CH","VN","T","C","E","","dcf5a6b606","4ae32a80f2"
"5852821451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",21,"Number of specimens","JP","CH","VN","T","C","E","","dcf5a6b606","9f978bdcb8"
"4188749251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","US","CH","VN","T","C","E","","4a081f437e","821bbd99b0"
"1682076351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","US","CH","VN","T","C","E","","4a081f437e","821bbd99b0"
"4365637451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","204e9a23e2","8388bf4466"
"9329108851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","3aa8e5c84b","8388bf4466"
"7102532351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","AE","CH","VN","T","C","E","","fa58294e28","8388bf4466"
"1921446851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",15,"Number of specimens","US","CH","VN","T","C","E","","d03f7f7b6a","8388bf4466"
"4449807651",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","d4e3ef3d7e","8388bf4466"
"6790494551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","011c7ae459","8388bf4466"
"3575103851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","df1f01ac8a","8388bf4466"
"1739695951",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","3a85b693e3","8388bf4466"
"5392592751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","8b3c8cafee","8388bf4466"
"7070784851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","b89fdaaa63","8388bf4466"
"7005847951",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","KW","CH","VN","T","C","E","","f7901f9c1d","8388bf4466"
"3844019451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","QA","CH","VN","T","C","E","","77441d3e9b","759835cd18"
"4866694251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","AE","CH","VN","T","C","E","","8f3a17a392","8388bf4466"
"8978022451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","AU","CH","VN","T","C","E","","5587c96c58","8388bf4466"
"6396989351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","US","CH","VN","T","C","E","","283cd1d8cb","8388bf4466"
"5414067851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",5,"Number of specimens","HK","CH","VN","T","C","E","","30c350c5a9","8388bf4466"
"8458644351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","QA","CH","VN","T","C","E","","bd46f72827","675c8d2642"
"1343972751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","3254ec55da","b58c99a4b5"
"1122243651",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","3254ec55da","5bfbeea53b"
"8620189751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","e5b4cd91c8","2a92e1cc1b"
"6978387451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","AE","CH","VN","T","C","E","","c0e188e4f0","675c8d2642"
"9712618151",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","QA","CH","VN","T","C","E","","bde0bc5349","675c8d2642"
"7445632651",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",6,"Number of specimens","JP","CH","VN","T","C","E","","4d95bd24a8","8388bf4466"
"9939219351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","AE","CH","VN","T","C","E","","9dfc845f24","821bbd99b0"
"3958917451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","AE","CH","VN","T","C","E","","d2c174666d","675c8d2642"
"1993700651",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","AE","CH","VN","T","C","E","","e2e9d6e4e4","c4de69a631"
"9671866851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","AE","CH","VN","T","C","E","","67063a8630","675c8d2642"
"7068232351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","ccd11c59cb","14797471d9"
"9271399751",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","TR","CH","VN","T","C","E","","9e80a6e481","c4de69a631"
"2931047551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","QA","CH","VN","T","C","E","","2f1ec4c142","759835cd18"
"4255956451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","QA","CH","VN","T","C","E","","48cf7bae26","c9fa593357"
"4778357451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","US","CH","VN","T","C","E","","925898d33a","83a86e656c"
"3903433851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","1a3a20e24c","4ae32a80f2"
"8158144551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","1a3a20e24c","0889ea6636"
"9892381551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","c322ce9430","c799ebefbd"
"9830439951",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","SG","CH","VN","T","C","E","","a267f6b132","8388bf4466"
"1579814551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","SG","CH","VN","T","C","E","","4abf9466ef","759835cd18"
"3108253051",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","SG","CH","VN","T","C","E","","e134596bb1","8388bf4466"
"3258127851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","US","CH","VN","T","C","E","","411d231a8c","675c8d2642"
"7087472451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","US","CH","VN","T","C","E","","fe2ec82f13","675c8d2642"
"3859042351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",8,"Number of specimens","HK","CH","VN","T","C","E","","657085a8d7","f4f059ab57"
"2922161451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",16,"Number of specimens","CN","CH","VN","T","C","E","","88856cae28","f4f059ab57"
"7931563151",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",4,"Number of specimens","AE","CH","VN","T","C","E","","6bc8c4787b","f4f059ab57"
"8534385151",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","US","CH","VN","T","C","E","","a376e8b81c","675c8d2642"
"2138428051",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","US","CH","VN","T","C","E","","8104442761","675c8d2642"
"9868843551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","JP","CH","VN","T","C","E","","3c3d7254b9","0c9b642137"
"8389757351",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","cbed2330a2","675c8d2642"
"9780297551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","MC","CH","VN","T","C","E","","3ecaf3872f","675c8d2642"
"5195010451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","FR","CH","VN","T","C","E","","17452c5b76","675c8d2642"
"9208574251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","FR","CH","VN","T","C","E","","4655db95ff","2523383faf"
"5449712251",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",1,"Number of specimens","FR","CH","VN","T","C","E","","8add964e09","a64b1cb7fc"
"8695975851",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","d3ec8c486f","675c8d2642"
"8749109551",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","e657f18a70","a64b1cb7fc"
"4422848951",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",3,"Number of specimens","FR","CH","VN","T","C","E","","0f1420bb17","675c8d2642"
"3539345151",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","94c1385d48","675c8d2642"
"3770487451",2020,"II","Python bivittatus","Reptilia","Serpentes","Pythonidae","Python","leather products (small)",2,"Number of specimens","FR","CH","VN","T","C","E","","e9e5201d97","675c8d2642"
